Geo Point;Geo Shape;objectid;id_voie;nom_voie;code_insee;nom_commune;nombre_support;code_modele;libelle_modele;date_creation;gestionnaire;commentaire
48.1082278231, -1.6947470355;"{""type"": ""Point"", ""coordinates"": [-1.694747035504798, 48.108227823089045]}";716;9648;Mail François Mitterrand;35238;Rennes;6;;S 23-1;;Rennes Métropole;face n°99 - pas de SV
48.1020559152, -1.72544736253;"{""type"": ""Point"", ""coordinates"": [-1.725447362529479, 48.1020559152355]}";733;9418;Rue du Manoir de Servigné;35238;Rennes;10;;S 23;2015-10-13T22:00:00Z;Rennes Métropole;n°11 - pas de SV
48.106967751, -1.67599419882;"{""type"": ""Point"", ""coordinates"": [-1.675994198822449, 48.10696775097832]}";742;18529;Place Paul Ricoeur;35238;Rennes;6;;S 23;2015-12-31T23:00:00Z;Rennes Métropole;n°3 - pas de SV
48.1039921446, -1.68546244335;"{""type"": ""Point"", ""coordinates"": [-1.685462443351211, 48.10399214460855]}";752;9819;Cours Raphaël Binet;35238;Rennes;4;;S 23-1;2016-02-22T23:00:00Z;Rennes Métropole;mail A.Catherine angle - pas de SV
48.1097682799, -1.65603513121;"{""type"": ""Point"", ""coordinates"": [-1.656035131207233, 48.109768279946685]}";757;9130;Rue Alphonse Guérin;35238;Rennes;4;;S 23;2016-04-30T22:00:00Z;Rennes Métropole;n°92 - pas de SV
48.1217982286, -1.68140243833;"{""type"": ""Point"", ""coordinates"": [-1.681402438334838, 48.12179822861291]}";759;8632;Rue Armand Rébillon;35238;Rennes;4;;;2016-07-04T22:00:00Z;Rennes Métropole;n°11
48.1123217622, -1.6719598104;"{""type"": ""Point"", ""coordinates"": [-1.671959810401131, 48.112321762235915]}";762;9077;Rue Martenot;35238;Rennes;3;;S 23-1;2016-10-24T22:00:00Z;Rennes Métropole;n°15 - pas de SV
48.1851478348, -1.63193107361;"{""type"": ""Point"", ""coordinates"": [-1.631931073605859, 48.18514783477015]}";781;5916;Allée Jean-Sébastien Bach;35024;Betton;5;;;2007-12-31T23:00:00Z;Rennes Métropole;centre de secours
48.1812433003, -1.63792579974;"{""type"": ""Point"", ""coordinates"": [-1.637925799741563, 48.181243300292635]}";789;5829;Avenue d'Armorique;35024;Betton;1;;;2013-12-31T23:00:00Z;Rennes Métropole;n°12
48.1154398106, -1.67685113009;"{""type"": ""Point"", ""coordinates"": [-1.676851130089097, 48.11543981062563]}";798;9036;Place Hoche;35238;Rennes;2;;S 23-1;2017-03-01T23:00:00Z;Rennes Métropole;n°9 - pas de SV
47.9954451295, -1.6675658443;"{""type"": ""Point"", ""coordinates"": [-1.667565844299454, 47.99544512948156]}";1217;2350;Rue de la Mairie;35208;Orgères;2;;SV 9;;Rennes Métropole;face n°5 Mairie
48.1183038267, -1.75627852132;"{""type"": ""Point"", ""coordinates"": [-1.756278521315097, 48.118303826669]}";1223;5522;Contour de l'Eglise;35353;Vezin-le-Coquet;10;;S 23;2016-12-31T23:00:00Z;Rennes Métropole;n°7
48.1110200402, -1.67913007886;"{""type"": ""Point"", ""coordinates"": [-1.679130078857778, 48.111020040166984]}";1229;9058;Rue de Coëtquen;35238;Rennes;6;;S 23-1;2018-04-11T22:00:00Z;Rennes Métropole;face n°2 - pas de SV
48.1186291001, -1.60403449996;"{""type"": ""Point"", ""coordinates"": [-1.604034499957223, 48.1186291001249]}";1632;7176;Mail de Bourgchevreuil;35051;Cesson-Sévigné;3;;SV;2015-12-31T23:00:00Z;Rennes Métropole;n°4 la Poste
48.1127593084, -1.60257166927;"{""type"": ""Point"", ""coordinates"": [-1.602571669272147, 48.11275930840869]}";1638;7291;Avenue des Peupliers;35051;Cesson-Sévigné;16;;;;Rennes Métropole;Gare
48.1589719448, -1.58032509229;"{""type"": ""Point"", ""coordinates"": [-1.580325092285499, 48.158971944822326]}";1643;7639;Rue de la Forêt;35334;Thorigné-Fouillard;8;;SV 6;2007-12-31T23:00:00Z;Rennes Métropole;devant la pharmacie
48.1144484263, -1.60304482619;"{""type"": ""Point"", ""coordinates"": [-1.603044826188669, 48.114448426326085]}";1637;7282;Rue de Paris;35051;Cesson-Sévigné;8;;SV 35;2007-12-31T23:00:00Z;Rennes Métropole;face Boulangerie
48.1093194372, -1.68218531856;"{""type"": ""Point"", ""coordinates"": [-1.682185318562057, 48.10931943724502]}";1665;9096;Rue de La Chalotais;35238;Rennes;4;;S 23-1;2018-04-15T22:00:00Z;Rennes Métropole;n°21
48.083621522, -1.691908928;"{""type"": ""Point"", ""coordinates"": [-1.691908927995493, 48.083621522039344]}";1687;9983;Avenue Georges Graff;35238;Rennes;3;;S 23-1;2015-12-31T23:00:00Z;Rennes Métropole;n°15
48.1806956962, -1.64354258227;"{""type"": ""Point"", ""coordinates"": [-1.64354258226543, 48.180695696224774]}";1691;5937;Chemin du Moulin;35024;Betton;6;;;2007-12-31T23:00:00Z;Rennes Métropole;devant batiment bleu
48.182000037, -1.63458586401;"{""type"": ""Point"", ""coordinates"": [-1.634585864007813, 48.18200003703205]}";1723;5932;Rue du Mont Saint-Michel;35024;Betton;2;;SV 14;2012-12-31T23:00:00Z;Rennes Métropole;n°15 bis
48.1804062286, -1.63519642402;"{""type"": ""Point"", ""coordinates"": [-1.635196424019801, 48.180406228565374]}";1721;5908;Avenue de la Haye-Renaud;35024;Betton;3;;SV 14;2012-12-31T23:00:00Z;Rennes Métropole;n°10
48.1830169662, -1.6397403003;"{""type"": ""Point"", ""coordinates"": [-1.63974030030424, 48.18301696620399]}";1730;5997;Place Charles de Gaulle;35024;Betton;15;;SV 15;2017-12-31T23:00:00Z;Rennes Métropole;derrière la Mairie
48.0999237283, -1.69851671745;"{""type"": ""Point"", ""coordinates"": [-1.69851671744968, 48.09992372834039]}";332;10057;Rue Roger-Henri Guerrand;35238;Rennes;4;;autre;2013-12-31T23:00:00Z;Rennes Métropole;n°5
48.0991488602, -1.6800952865;"{""type"": ""Point"", ""coordinates"": [-1.680095286496085, 48.099148860184584]}";1737;9661;Rue Ginguené;35238;Rennes;2;;S 23-1;;Rennes Métropole;
48.0468080785, -1.74152710388;"{""type"": ""Point"", ""coordinates"": [-1.741527103876243, 48.04680807853694]}";1741;1546;Contour Antoine de Saint-Exupéry;35047;Bruz;10;;SV 17;2016-12-31T23:00:00Z;Rennes Métropole;devant restaurant universitaire
48.1538579283, -1.69250653739;"{""type"": ""Point"", ""coordinates"": [-1.692506537385025, 48.153857928278406]}";3379;6490;Rue Paul-Emile Victor;35278;Saint-Grégoire;6;;SV 9;2007-12-31T23:00:00Z;Rennes Métropole;Complexe Sportif
48.0445623802, -1.60155007398;"{""type"": ""Point"", ""coordinates"": [-1.601550073975174, 48.04456238016081]}";3385;829;Rue de Châteaubriant;35352;Vern-sur-Seiche;4;;SV 9;2007-12-31T23:00:00Z;Rennes Métropole;Mairie n°22
48.1046624336, -1.67839192032;"{""type"": ""Point"", ""coordinates"": [-1.678391920319057, 48.104662433573374]}";455;10229;Place du Colombier;35238;Rennes;4;;autre;2000-12-31T23:00:00Z;Rennes Métropole;- pas de SV
48.1045632136, -1.67912625079;"{""type"": ""Point"", ""coordinates"": [-1.679126250786688, 48.10456321358861]}";457;10229;Place du Colombier;35238;Rennes;4;;autre;2000-12-31T23:00:00Z;Rennes Métropole;n°28 - pas de SV
48.1044808887, -1.67959847955;"{""type"": ""Point"", ""coordinates"": [-1.679598479549622, 48.104480888680826]}";458;10229;Place du Colombier;35238;Rennes;8;;autre;2000-12-31T23:00:00Z;Rennes Métropole;face n°33 - pas de SV
48.1038994813, -1.68227396442;"{""type"": ""Point"", ""coordinates"": [-1.682273964424171, 48.103899481279065]}";461;8901;Rue du Docteur Francis Joly;35238;Rennes;3;;S 23;1997-12-31T23:00:00Z;Rennes Métropole;n°8
48.1020303653, -1.68368998695;"{""type"": ""Point"", ""coordinates"": [-1.683689986949172, 48.10203036528436]}";462;9172;Boulevard du Colombier;35238;Rennes;7;;autre;1999-12-31T23:00:00Z;Rennes Métropole;n°1
48.1067296921, -1.68425350854;"{""type"": ""Point"", ""coordinates"": [-1.684253508538723, 48.10672969213817]}";471;8851;Rue Chicogné;35238;Rennes;3;;S 23;1999-12-31T23:00:00Z;Rennes Métropole;n°27
48.107552961, -1.67594048831;"{""type"": ""Point"", ""coordinates"": [-1.675940488305635, 48.107552960957356]}";485;9094;Boulevard de la Liberté;35238;Rennes;4;;S 23;2005-12-31T23:00:00Z;Rennes Métropole;n°6
48.1080570602, -1.68216696973;"{""type"": ""Point"", ""coordinates"": [-1.682166969732643, 48.10805706024449]}";495;9094;Boulevard de la Liberté;35238;Rennes;3;;S 23;2005-12-31T23:00:00Z;Rennes Métropole;n°40
48.1087382784, -1.68375012049;"{""type"": ""Point"", ""coordinates"": [-1.683750120488901, 48.10873827838499]}";497;9634;Place de Bretagne;35238;Rennes;6;;S 23;1999-12-31T23:00:00Z;Rennes Métropole;n°11
48.1093984798, -1.6800279602;"{""type"": ""Point"", ""coordinates"": [-1.680027960202409, 48.109398479764145]}";504;9066;Rue du Pré Botté;35238;Rennes;7;;S 23;1999-12-31T23:00:00Z;Rennes Métropole;face au n°2
48.1146604442, -1.67378098993;"{""type"": ""Point"", ""coordinates"": [-1.673780989931617, 48.114660444153664]}";507;10169;Place Saint-Melaine;35238;Rennes;4;;S 23;1992-12-31T23:00:00Z;Rennes Métropole;
48.1122925105, -1.67731307839;"{""type"": ""Point"", ""coordinates"": [-1.677313078388492, 48.112292510512226]}";508;9041;Place du Parlement de Bretagne;35238;Rennes;3;;S 23;2005-12-31T23:00:00Z;Rennes Métropole;n°8
48.1148709692, -1.67747002941;"{""type"": ""Point"", ""coordinates"": [-1.677470029409035, 48.11487096920771]}";511;9035;Rue Saint-Melaine;35238;Rennes;9;;S 23;1994-12-31T23:00:00Z;Rennes Métropole;n°20
48.1149760209, -1.67847592224;"{""type"": ""Point"", ""coordinates"": [-1.678475922243179, 48.1149760209101]}";512;9035;Rue Saint-Melaine;35238;Rennes;6;;S 23;1993-12-31T23:00:00Z;Rennes Métropole;n°7
48.1369280085, -1.6685365597;"{""type"": ""Point"", ""coordinates"": [-1.668536559701622, 48.13692800846128]}";531;9881;Rue Père Joseph Wresinski;35238;Rennes;3;;S 23;2011-09-13T22:00:00Z;Rennes Métropole;n°2 bis
48.1085669639, -1.68206439725;"{""type"": ""Point"", ""coordinates"": [-1.68206439724904, 48.108566963864654]}";538;9649;Rue Poullain Duparc;35238;Rennes;4;;S 23-1;2012-01-10T23:00:00Z;Rennes Métropole;n°21 et n°32
48.105460713, -1.66426426507;"{""type"": ""Point"", ""coordinates"": [-1.664264265066664, 48.105460712982406]}";540;9196;Allée Saint-Hélier;35238;Rennes;2;;S 23;2014-01-10T23:00:00Z;Rennes Métropole;n°99
48.1053256167, -1.66851509576;"{""type"": ""Point"", ""coordinates"": [-1.668515095763344, 48.10532561674279]}";542;9198;Avenue des Français libres;35238;Rennes;3;;S 23;2007-12-31T23:00:00Z;Rennes Métropole;n°16
48.0911690374, -1.64925482638;"{""type"": ""Point"", ""coordinates"": [-1.649254826375166, 48.09116903738595]}";544;8988;Boulevard Léon Grimault;35238;Rennes;5;;S 23;2012-02-15T23:00:00Z;Rennes Métropole;n°18 - pas de SV
48.0978341371, -1.68647852581;"{""type"": ""Point"", ""coordinates"": [-1.686478525808727, 48.09783413713638]}";546;8805;Rue du Puits Jacob;35238;Rennes;2;;S 23;2011-02-06T23:00:00Z;Rennes Métropole;n°22 - pas de SV
48.1302158924, -1.70258948992;"{""type"": ""Point"", ""coordinates"": [-1.702589489924007, 48.130215892449876]}";549;10013;Rue Colette;35238;Rennes;5;;S 23;2011-02-09T23:00:00Z;Rennes Métropole;n°5 - pas de SV
48.0898892532, -1.6574694004;"{""type"": ""Point"", ""coordinates"": [-1.657469400395768, 48.08988925315648]}";552;8566;Rue de Hongrie;35238;Rennes;4;;S 23;2012-03-27T22:00:00Z;Rennes Métropole;n°4
48.1102178072, -1.67842329792;"{""type"": ""Point"", ""coordinates"": [-1.678423297916852, 48.110217807176625]}";565;9063;Quai Lamartine;35238;Rennes;2;;S 23-1;;Rennes Métropole;n°17 - pas de SV
48.1129647437, -1.68150379461;"{""type"": ""Point"", ""coordinates"": [-1.681503794609661, 48.11296474372539]}";568;9631;Rue Rallier du Baty;35238;Rennes;4;;S 23;2004-12-31T23:00:00Z;Rennes Métropole;n°11 - pas de SV
48.0926273694, -1.66691097091;"{""type"": ""Point"", ""coordinates"": [-1.666910970906385, 48.09262736942062]}";578;9220;Place Bir-Hakeim;35238;Rennes;3;;S 23;2012-09-19T22:00:00Z;Rennes Métropole;face au n°6 - pas de SV
48.1209200902, -1.7031017626;"{""type"": ""Point"", ""coordinates"": [-1.703101762596736, 48.12092009024139]}";591;9750;Place Recteur Henri Le Moal;35238;Rennes;5;;S 23;2012-06-13T22:00:00Z;Rennes Métropole;n°1 - pas de SV
48.1077977426, -1.70963388856;"{""type"": ""Point"", ""coordinates"": [-1.709633888555765, 48.107797742621344]}";602;9358;Rue Moulin du Comte;35238;Rennes;28;;autre;;Rennes Métropole;angle Tabarly - pas de SV
48.1111233726, -1.6714539504;"{""type"": ""Point"", ""coordinates"": [-1.671453950396785, 48.111123372567846]}";604;9030;Rue de Viarmes;35238;Rennes;4;;S 23;2013-02-18T23:00:00Z;Rennes Métropole;n°7 - pas de SV
48.0878960749, -1.67057495363;"{""type"": ""Point"", ""coordinates"": [-1.670574953629264, 48.08789607492117]}";606;9244;Rue de Châtillon;35238;Rennes;6;;S 23;2012-11-29T23:00:00Z;Rennes Métropole;Centre A.Savary n°187 - pas de SV
48.087968491, -1.67400927815;"{""type"": ""Point"", ""coordinates"": [-1.674009278145971, 48.087968491007736]}";608;9866;Avenue Henri Fréville;35238;Rennes;11;;autre;1995-12-31T23:00:00Z;Rennes Métropole;Poste Crimée gauche n°101 - pas de SV
48.1349686667, -1.66399158883;"{""type"": ""Point"", ""coordinates"": [-1.663991588831753, 48.134968666742544]}";610;9817;Rue Pierre Varin de la Brunelière;35238;Rennes;4;;S 23-1;2013-11-04T23:00:00Z;Rennes Métropole;entre n°31 et 33
48.1049077362, -1.67389335994;"{""type"": ""Point"", ""coordinates"": [-1.673893359936844, 48.10490773615451]}";621;9142;Boulevard Magenta;35238;Rennes;20;;S 23-1;2004-12-31T23:00:00Z;Rennes Métropole;entre le n°46 et 48
48.0820442269, -1.66509419109;"{""type"": ""Point"", ""coordinates"": [-1.665094191094419, 48.08204422692885]}";654;9597;Boulevard du Portugal;35238;Rennes;3;;S 23;2011-10-09T22:00:00Z;Rennes Métropole;stade R.Salengro, n°8
48.082164753, -1.66693586709;"{""type"": ""Point"", ""coordinates"": [-1.666935867085844, 48.082164753037425]}";656;9597;Boulevard du Portugal;35238;Rennes;4;;S 23;2004-12-31T23:00:00Z;Rennes Métropole;stade R.Salengro, n°8
48.1116315961, -1.67476855274;"{""type"": ""Point"", ""coordinates"": [-1.674768552744926, 48.11163159614199]}";658;9048;Rue Gambetta;35238;Rennes;5;;S 23;1995-12-31T23:00:00Z;Rennes Métropole;Palais St-Georges n°2
48.1394753587, -1.64128514917;"{""type"": ""Point"", ""coordinates"": [-1.641285149166863, 48.139475358731055]}";695;9955;Rue Pierre Nougaro;35238;Rennes;4;;S 23-1;2015-02-23T23:00:00Z;Rennes Métropole;Cs.R.Launay n°6 - pas de SV
48.092381771, -1.63087326492;"{""type"": ""Point"", ""coordinates"": [-1.630873264924849, 48.09238177095164]}";700;9167;Rue de Châteaugiron;35238;Rennes;6;;autre;1993-12-31T23:00:00Z;Rennes Métropole;halte SNCF
48.1063969279, -1.6808765359;"{""type"": ""Point"", ""coordinates"": [-1.680876535895976, 48.106396927893414]}";701;8848;Rue Tronjolly;35238;Rennes;12;;S 23;2015-04-13T22:00:00Z;Rennes Métropole;du n°32 au 18 - pas de SV
48.1000875619, -1.71892902859;"{""type"": ""Point"", ""coordinates"": [-1.718929028591362, 48.10008756185843]}";711;9948;Allée Henri Guérin;35238;Rennes;4;;autre;1999-12-31T23:00:00Z;Rennes Métropole;centre d'entrainement foot
48.1225967527, -1.71782446754;"{""type"": ""Point"", ""coordinates"": [-1.717824467542191, 48.122596752688274]}";713;9433;Rue de Gascogne;35238;Rennes;4;;S 23;;Rennes Métropole;angle Saintonge - pas de SV
48.1046344754, -1.67170790597;"{""type"": ""Point"", ""coordinates"": [-1.671707905972615, 48.10463447537503]}";723;9127;Avenue Louis Barthou;35238;Rennes;6;;S 23-1;2015-07-05T22:00:00Z;Rennes Métropole;n°34 - pas de SV
48.1015248747, -1.65507747822;"{""type"": ""Point"", ""coordinates"": [-1.655077478215027, 48.101524874674325]}";756;9167;Rue de Châteaugiron;35238;Rennes;2;;;2016-05-30T22:00:00Z;Rennes Métropole;n°38
48.1102716054, -1.66215847304;"{""type"": ""Point"", ""coordinates"": [-1.662158473039938, 48.11027160536764]}";778;8506;Avenue Aristide Briand;35238;Rennes;4;;S 23-1;2016-08-23T22:00:00Z;Rennes Métropole;n°81 - pas de SV
48.1801999206, -1.63458239913;"{""type"": ""Point"", ""coordinates"": [-1.63458239913169, 48.18019992063615]}";787;5908;Avenue de la Haye-Renaud;35024;Betton;6;;SV 1;2007-12-31T23:00:00Z;Rennes Métropole;rue de la Forêt angle
47.9956440048, -1.66840161908;"{""type"": ""Point"", ""coordinates"": [-1.668401619078768, 47.99564400479646]}";1216;2326;Place de l'Eglise;35208;Orgères;2;;SV 9;;Rennes Métropole;n°1
47.9965817637, -1.67000121405;"{""type"": ""Point"", ""coordinates"": [-1.670001214050977, 47.99658176370124]}";1215;2322;Rue du Coteau;35208;Orgères;4;;SV 9;;Rennes Métropole;Ecole Sacré Coeur n°4
48.1827936682, -1.653463225;"{""type"": ""Point"", ""coordinates"": [-1.653463224999664, 48.18279366818837]}";1689;18113;Allée de l'Ile aux Moines;35024;Betton;3;;SV 2;;Rennes Métropole;n°8
48.1822653434, -1.64290114729;"{""type"": ""Point"", ""coordinates"": [-1.642901147290087, 48.18226534343776]}";1692;5829;Avenue d'Armorique;35024;Betton;1;;;2013-12-31T23:00:00Z;Rennes Métropole;n°28 Point acceuil emploi
48.0243531519, -1.7463465311;"{""type"": ""Point"", ""coordinates"": [-1.746346531097765, 48.02435315185175]}";1712;1397;Place du Docteur Joly;35047;Bruz;2;;;2007-12-31T23:00:00Z;Rennes Métropole;Hotel de ville
48.1799199085, -1.63692876749;"{""type"": ""Point"", ""coordinates"": [-1.636928767488386, 48.179919908518976]}";1718;5972;Allée Saint-Hubert;35024;Betton;3;;SV 2;2017-12-31T23:00:00Z;Rennes Métropole;rue de Rennes angle
48.0238460791, -1.74840292791;"{""type"": ""Point"", ""coordinates"": [-1.748402927909228, 48.0238460791472]}";2144;1370;Place du Chanoine Roullin;35047;Bruz;3;;SV 19;;Rennes Métropole;n°17
48.0264359216, -1.74511538995;"{""type"": ""Point"", ""coordinates"": [-1.745115389946197, 48.02643592161831]}";2143;1337;Avenue Alphonse Legault;35047;Bruz;6;;SV 19;;Rennes Métropole;espace Vau-Gaillard
48.0224803624, -1.74313956159;"{""type"": ""Point"", ""coordinates"": [-1.74313956159408, 48.02248036239503]}";1710;1362;Place de Bretagne;35047;Bruz;3;;SV 19;2009-12-31T23:00:00Z;Rennes Métropole;n°2
48.1043301751, -1.67275379093;"{""type"": ""Point"", ""coordinates"": [-1.672753790928959, 48.10433017506771]}";258;9689;Place de la Gare;35238;Rennes;15;;S 23;2015-12-31T23:00:00Z;Rennes Métropole;n°9
48.103774389, -1.67378204867;"{""type"": ""Point"", ""coordinates"": [-1.673782048674635, 48.10377438900103]}";725;9150;Boulevard de Beaumont;35238;Rennes;16;;S 23-1;;Rennes Métropole;n°24 - pas de SV
48.0201711671, -1.65165621906;"{""type"": ""Point"", ""coordinates"": [-1.651656219057695, 48.020171167071936]}";3360;707;Avenue de la Fontaine;35266;Saint-Erblon;3;;SV 24;2015-12-31T23:00:00Z;Rennes Métropole;rue du Pont du Gué angle
48.1045630342, -1.65039488998;"{""type"": ""Point"", ""coordinates"": [-1.650394889976871, 48.10456303420877]}";2;8644;Boulevard Villebois-Mareuil;35238;Rennes;3;;S 23-1;2016-05-31T22:00:00Z;Rennes Métropole;n°74
48.1179166963, -1.60019059973;"{""type"": ""Point"", ""coordinates"": [-1.600190599732446, 48.1179166963176]}";3797;7187;Rue de la Chalotais;35051;Cesson-Sévigné;5;;SV;2016-12-31T23:00:00Z;Rennes Métropole;face n°1 salle de tennis
48.1140967252, -1.61658805497;"{""type"": ""Point"", ""coordinates"": [-1.616588054968966, 48.1140967252401]}";3799;7308;Rue de Rennes;35051;Cesson-Sévigné;4;;SV 14;2014-12-31T23:00:00Z;Rennes Métropole;n°43
48.1341102309, -1.53822542311;"{""type"": ""Point"", ""coordinates"": [-1.538225423113685, 48.1341102309368]}";776;6921;Rue du Stade;35001;Acigné;2;;SV 10;2010-12-31T23:00:00Z;Rennes Métropole;face n°13
48.1341852551, -1.53774485763;"{""type"": ""Point"", ""coordinates"": [-1.537744857627545, 48.134185255106345]}";775;6921;Rue du Stade;35001;Acigné;5;;SV 10;2010-12-31T23:00:00Z;Rennes Métropole;n°13
48.1337258682, -1.53338603083;"{""type"": ""Point"", ""coordinates"": [-1.533386030831359, 48.13372586816115]}";4602;6886;Rue Judith d'Acigné;35001;Acigné;2;;SV 10;2017-12-31T23:00:00Z;Rennes Métropole;face n°11
47.9901198044, -1.61393737285;"{""type"": ""Point"", ""coordinates"": [-1.613937372847555, 47.990119804414164]}";5003;28;Rue Georges Brassens;35032;Bourgbarré;5;;SV 41;;Rennes Métropole;face n°12
48.0244421956, -1.7451203802;"{""type"": ""Point"", ""coordinates"": [-1.745120380199462, 48.02444219564261]}";4614;1465;Place Marcel Pagnol;35047;Bruz;4;;SV 42;2018-07-31T22:00:00Z;Rennes Métropole;face n°15
